Month_abb,Year,Station,Coordinates,Group,Taxa,Biomass
May,2010,BY31,18.23333/58.58812,Copepoda,Acartia,30.993461050000004
May,2010,BY5,15.98333/55.25000,Copepoda,Acartia,41.176451
May,2010,BY15,20.05000/57.33333,Copepoda,Centropages,9.411768
May,2010,BY31,18.23333/58.58812,Copepoda,Centropages,0.015686280000000004
May,2010,BY5,15.98333/55.25000,Copepoda,Centropages,21.56861
May,2010,BY31,18.23333/58.58812,Copepoda,Eurytemora,4.15032635
May,2010,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,9.699349
May,2010,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,0.8349680799999999
May,2010,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,20.294096500000002
May,2010,BY15,20.05000/57.33333,Copepoda,Temora,0.6274500000000001
May,2010,BY31,18.23333/58.58812,Copepoda,Temora,0.4705884
May,2010,BY31,18.23333/58.58812,Rotatoria,Keratella,0.017647065000000003
May,2010,BY15,20.05000/57.33333,Rotatoria,Synchaeta,0.47058900000000004
May,2010,BY31,18.23333/58.58812,Rotatoria,Synchaeta,2.372547
May,2010,BY5,15.98333/55.25000,Rotatoria,Synchaeta,1.1764709999999998
May,2011,BY31,18.23333/58.58812,Cladocera,Bosmina,0.03267975
May,2011,BY31,18.23333/58.58812,Cladocera,Evadne,3.267975
May,2011,BY31,18.23333/58.58812,Copepoda,Acartia,14.124191549999999
May,2011,BY31,18.23333/58.58812,Copepoda,Centropages,0.1568628
May,2011,BY31,18.23333/58.58812,Copepoda,Eurytemora,3.3202631
May,2011,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,0.7881264299999999
May,2011,BY31,18.23333/58.58812,Copepoda,Temora,1.0196100000000001
May,2011,BY31,18.23333/58.58812,Rotatoria,Keratella,0.01960785
May,2011,BY31,18.23333/58.58812,Rotatoria,Synchaeta,7.117649999999999
May,2012,BY31,18.23333/58.58812,Cladocera,Bosmina,0.0653595
May,2012,BY5,15.98333/55.25000,Cladocera,Bosmina,0.9803925
May,2012,BY31,18.23333/58.58812,Cladocera,Evadne,3.2679780000000003
May,2012,BY5,15.98333/55.25000,Cladocera,Evadne,5.88234
May,2012,BY31,18.23333/58.58812,Cladocera,Podon,1.3725494999999999
May,2012,BY5,15.98333/55.25000,Cladocera,Podon,5.8823550000000004
May,2012,BY31,18.23333/58.58812,Copepoda,Acartia,10.5882308
May,2012,BY5,15.98333/55.25000,Copepoda,Acartia,14.673200999999999
May,2012,BY31,18.23333/58.58812,Copepoda,Centropages,0.1960785
May,2012,BY5,15.98333/55.25000,Copepoda,Centropages,16.209136
May,2012,BY31,18.23333/58.58812,Copepoda,Eurytemora,0.9019611
May,2012,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,4.578432875
May,2012,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,12.575163
May,2012,BY31,18.23333/58.58812,Copepoda,Temora,2.75163225
May,2012,BY5,15.98333/55.25000,Copepoda,Temora,14.1830085
May,2012,BY31,18.23333/58.58812,Rotatoria,Keratella,0.107843175
May,2012,BY5,15.98333/55.25000,Rotatoria,Keratella,0.1960785
May,2012,BY31,18.23333/58.58812,Rotatoria,Synchaeta,59.41178999999999
May,2012,BY5,15.98333/55.25000,Rotatoria,Synchaeta,20.196089999999998
May,2013,BY31,18.23333/58.58812,Cladocera,Bosmina,0.1960785
May,2013,BY15,20.05000/57.33333,Cladocera,Evadne,1.960785
May,2013,BY31,18.23333/58.58812,Cladocera,Evadne,2.843136
May,2013,BY5,15.98333/55.25000,Cladocera,Evadne,23.529419999999998
May,2013,BY15,20.05000/57.33333,Copepoda,Acartia,8.3006545
May,2013,BY31,18.23333/58.58812,Copepoda,Acartia,18.84638655
May,2013,BY5,15.98333/55.25000,Copepoda,Acartia,68.888924
May,2013,BY31,18.23333/58.58812,Copepoda,Centropages,0.47712435
May,2013,BY5,15.98333/55.25000,Copepoda,Centropages,1.568628
May,2013,BY31,18.23333/58.58812,Copepoda,Eurytemora,0.84967375
May,2013,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,3.9607825
May,2013,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,3.02451095
May,2013,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,10.7320635
May,2013,BY15,20.05000/57.33333,Copepoda,Temora,4.6078455
May,2013,BY31,18.23333/58.58812,Copepoda,Temora,0.86928105
May,2013,BY5,15.98333/55.25000,Copepoda,Temora,48.62748
May,2013,BY31,18.23333/58.58812,Rotatoria,Keratella,0.0147058875
May,2013,BY15,20.05000/57.33333,Rotatoria,Synchaeta,28.33332
May,2013,BY31,18.23333/58.58812,Rotatoria,Synchaeta,10.0490175
May,2013,BY5,15.98333/55.25000,Rotatoria,Synchaeta,131.37240000000003
May,2014,BY31,18.23333/58.58812,Cladocera,Bosmina,0.61274525
May,2014,BY31,18.23333/58.58812,Cladocera,Evadne,17.32026
May,2014,BY31,18.23333/58.58812,Cladocera,Podon,1.6339875
May,2014,BY31,18.23333/58.58812,Copepoda,Acartia,19.44444475
May,2014,BY31,18.23333/58.58812,Copepoda,Eurytemora,2.941173
May,2014,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,7.241847
May,2014,BY31,18.23333/58.58812,Copepoda,Temora,7.973857349999999
May,2014,BY31,18.23333/58.58812,Rotatoria,Keratella,0.49019625
May,2014,BY31,18.23333/58.58812,Rotatoria,Synchaeta,158.62740000000002
May,2015,BY31,18.23333/58.58812,Cladocera,Bosmina,0.03267975
May,2015,BY31,18.23333/58.58812,Cladocera,Evadne,6.8627400000000005
May,2015,BY31,18.23333/58.58812,Copepoda,Acartia,10.94771785
May,2015,BY31,18.23333/58.58812,Copepoda,Centropages,0.9281048999999999
May,2015,BY31,18.23333/58.58812,Copepoda,Eurytemora,1.7450986499999999
May,2015,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,0.9751639249999999
May,2015,BY31,18.23333/58.58812,Copepoda,Temora,6.640525499999999
May,2015,BY31,18.23333/58.58812,Rotatoria,Synchaeta,83.72550000000001
May,2016,BY15,20.05000/57.33333,Cladocera,Bosmina,0.06666675
May,2016,BY15,20.05000/57.33333,Cladocera,Evadne,3.20001
May,2016,BY31,18.23333/58.58812,Cladocera,Evadne,20.73337
May,2016,BY5,15.98333/55.25000,Cladocera,Evadne,0.800001
May,2016,BY31,18.23333/58.58812,Cladocera,Podon,1.6666675000000002
May,2016,BY15,20.05000/57.33333,Copepoda,Acartia,34.7067075
May,2016,BY31,18.23333/58.58812,Copepoda,Acartia,11.528891333333334
May,2016,BY5,15.98333/55.25000,Copepoda,Acartia,28.266694
May,2016,BY15,20.05000/57.33333,Copepoda,Centropages,1.92
May,2016,BY31,18.23333/58.58812,Copepoda,Centropages,2.4599991
May,2016,BY5,15.98333/55.25000,Copepoda,Centropages,37.280067
May,2016,BY15,20.05000/57.33333,Copepoda,Eurytemora,1.2000015
May,2016,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,0.32
May,2016,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,0.6933332
May,2016,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,7.4133309999999994
May,2016,BY15,20.05000/57.33333,Copepoda,Temora,16.0266895
May,2016,BY31,18.23333/58.58812,Copepoda,Temora,5.0599989999999995
May,2016,BY5,15.98333/55.25000,Copepoda,Temora,16.026664999999998
May,2016,BY15,20.05000/57.33333,Rotatoria,Synchaeta,20.55999
May,2016,BY31,18.23333/58.58812,Rotatoria,Synchaeta,44.980039999999995
May,2016,BY5,15.98333/55.25000,Rotatoria,Synchaeta,3.84
May,2017,BY31,18.23333/58.58812,Cladocera,Bosmina,0.129999925
May,2017,BY5,15.98333/55.25000,Cladocera,Bosmina,0.5
May,2017,BY15,20.05000/57.33333,Cladocera,Evadne,2.000001
May,2017,BY31,18.23333/58.58812,Cladocera,Evadne,27.199995
May,2017,BY5,15.98333/55.25000,Cladocera,Evadne,9.999990000000002
May,2017,BY15,20.05000/57.33333,Copepoda,Acartia,36.9999769
May,2017,BY31,18.23333/58.58812,Copepoda,Acartia,50.497791766666666
May,2017,BY5,15.98333/55.25000,Copepoda,Acartia,145.433435
May,2017,BY15,20.05000/57.33333,Copepoda,Centropages,4.399998
May,2017,BY31,18.23333/58.58812,Copepoda,Centropages,1.0666669999999998
May,2017,BY5,15.98333/55.25000,Copepoda,Centropages,86.53338000000001
May,2017,BY31,18.23333/58.58812,Copepoda,Eurytemora,5.879997166666667
May,2017,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,17.28
May,2017,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,0.853332
May,2017,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,19.146704
May,2017,BY15,20.05000/57.33333,Copepoda,Temora,22.13332
May,2017,BY31,18.23333/58.58812,Copepoda,Temora,6.0800105
May,2017,BY5,15.98333/55.25000,Copepoda,Temora,235.13313
May,2017,BY31,18.23333/58.58812,Rotatoria,Keratella,0.9199999500000001
May,2017,BY5,15.98333/55.25000,Rotatoria,Keratella,0.40000005000000005
May,2017,BY15,20.05000/57.33333,Rotatoria,Synchaeta,91.5999
May,2017,BY31,18.23333/58.58812,Rotatoria,Synchaeta,119.24010000000001
May,2017,BY5,15.98333/55.25000,Rotatoria,Synchaeta,11.00001
May,2018,BY15,20.05000/57.33333,Cladocera,Bosmina,0.49999950000000004
May,2018,BY31,18.23333/58.58812,Cladocera,Evadne,8.00001
May,2018,BY5,15.98333/55.25000,Cladocera,Evadne,21.99999
May,2018,BY15,20.05000/57.33333,Copepoda,Acartia,44.300062
May,2018,BY31,18.23333/58.58812,Copepoda,Acartia,23.333333500000002
May,2018,BY5,15.98333/55.25000,Copepoda,Acartia,112.0666315
May,2018,BY15,20.05000/57.33333,Copepoda,Centropages,21.233307
May,2018,BY31,18.23333/58.58812,Copepoda,Centropages,1.2999999000000002
May,2018,BY5,15.98333/55.25000,Copepoda,Centropages,57.266675000000006
May,2018,BY31,18.23333/58.58812,Copepoda,Eurytemora,1.4333338000000002
May,2018,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,6.199999
May,2018,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,3.6466659499999996
May,2018,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,38.453354999999995
May,2018,BY15,20.05000/57.33333,Copepoda,Temora,23.866688500000002
May,2018,BY31,18.23333/58.58812,Copepoda,Temora,6.400011
May,2018,BY5,15.98333/55.25000,Copepoda,Temora,184.93362000000002
May,2018,BY31,18.23333/58.58812,Rotatoria,Keratella,0.1999995
May,2018,BY15,20.05000/57.33333,Rotatoria,Synchaeta,24.599999999999998
May,2018,BY31,18.23333/58.58812,Rotatoria,Synchaeta,31.849949999999996
May,2018,BY5,15.98333/55.25000,Rotatoria,Synchaeta,20.79999
May,2019,BY31,18.23333/58.58812,Cladocera,Evadne,13.766667
May,2019,BY5,15.98333/55.25000,Cladocera,Evadne,13.39999
May,2019,BY15,20.05000/57.33333,Copepoda,Acartia,40.716665
May,2019,BY31,18.23333/58.58812,Copepoda,Acartia,29.723326
May,2019,BY5,15.98333/55.25000,Copepoda,Acartia,55.3333344
May,2019,BY15,20.05000/57.33333,Copepoda,Centropages,6.199979999999999
May,2019,BY31,18.23333/58.58812,Copepoda,Centropages,1.9999980000000002
May,2019,BY5,15.98333/55.25000,Copepoda,Centropages,22.799985
May,2019,BY15,20.05000/57.33333,Copepoda,Eurytemora,0.46666620000000003
May,2019,BY31,18.23333/58.58812,Copepoda,Eurytemora,5.33000165
May,2019,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,1.8799975
May,2019,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,2.44666405
May,2019,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,5.7999985
May,2019,BY15,20.05000/57.33333,Copepoda,Temora,29.166683499999998
May,2019,BY31,18.23333/58.58812,Copepoda,Temora,12.590017499999998
May,2019,BY5,15.98333/55.25000,Copepoda,Temora,57.86671
May,2019,BY31,18.23333/58.58812,Rotatoria,Keratella,0.07000005000000001
May,2019,BY15,20.05000/57.33333,Rotatoria,Synchaeta,23.60001
May,2019,BY31,18.23333/58.58812,Rotatoria,Synchaeta,188.4
May,2019,BY5,15.98333/55.25000,Rotatoria,Synchaeta,10.899989999999999
May,2020,BY15,20.05000/57.33333,Cladocera,Bosmina,2.06666175
May,2020,BY15,20.05000/57.33333,Cladocera,Evadne,40.266666
May,2020,BY31,18.23333/58.58812,Cladocera,Evadne,19.99997
May,2020,BY5,15.98333/55.25000,Cladocera,Evadne,37.2
May,2020,BY15,20.05000/57.33333,Copepoda,Acartia,135.700014
May,2020,BY31,18.23333/58.58812,Copepoda,Acartia,15.966671833333333
May,2020,BY5,15.98333/55.25000,Copepoda,Acartia,164.916675
May,2020,BY15,20.05000/57.33333,Copepoda,Centropages,50.200050000000005
May,2020,BY31,18.23333/58.58812,Copepoda,Centropages,8.255546
May,2020,BY5,15.98333/55.25000,Copepoda,Centropages,56.833355
May,2020,BY31,18.23333/58.58812,Copepoda,Eurytemora,2.7111114000000005
May,2020,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,1.4999985000000002
May,2020,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,2.1022231666666666
May,2020,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,2.0666651
May,2020,BY15,20.05000/57.33333,Copepoda,Temora,24.533330499999998
May,2020,BY31,18.23333/58.58812,Copepoda,Temora,7.5333275
May,2020,BY5,15.98333/55.25000,Copepoda,Temora,25.799962999999998
May,2020,BY15,20.05000/57.33333,Rotatoria,Keratella,0.10000005000000001
May,2020,BY15,20.05000/57.33333,Rotatoria,Synchaeta,308.0001
May,2020,BY31,18.23333/58.58812,Rotatoria,Synchaeta,212.5334
May,2021,BY31,18.23333/58.58812,Cladocera,Bosmina,0.2933326
May,2021,BY5,15.98333/55.25000,Cladocera,Bosmina,0.4000005
May,2021,BY15,20.05000/57.33333,Cladocera,Evadne,0.399999
May,2021,BY31,18.23333/58.58812,Cladocera,Evadne,4.0133383
May,2021,BY5,15.98333/55.25000,Cladocera,Evadne,131.06676600000003
May,2021,BY31,18.23333/58.58812,Cladocera,Podon,0.9633325
May,2021,BY5,15.98333/55.25000,Cladocera,Podon,17.7333355
May,2021,BY15,20.05000/57.33333,Copepoda,Acartia,9.0133385
May,2021,BY31,18.23333/58.58812,Copepoda,Acartia,13.256664
May,2021,BY5,15.98333/55.25000,Copepoda,Acartia,34.6133978
May,2021,BY15,20.05000/57.33333,Copepoda,Centropages,2.8799985
May,2021,BY31,18.23333/58.58812,Copepoda,Centropages,0.41999909999999996
May,2021,BY5,15.98333/55.25000,Copepoda,Centropages,21.00002
May,2021,BY31,18.23333/58.58812,Copepoda,Eurytemora,2.3300022499999997
May,2021,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,1.066664
May,2021,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,1.4666679999999999
May,2021,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,21.7200085
May,2021,BY15,20.05000/57.33333,Copepoda,Temora,3.2933312
May,2021,BY31,18.23333/58.58812,Copepoda,Temora,2.2100002499999998
May,2021,BY5,15.98333/55.25000,Copepoda,Temora,14.2933315
May,2021,BY15,20.05000/57.33333,Rotatoria,Keratella,0.040000049999999995
May,2021,BY15,20.05000/57.33333,Rotatoria,Synchaeta,13.280009999999999
May,2021,BY31,18.23333/58.58812,Rotatoria,Synchaeta,32.159955
May,2021,BY5,15.98333/55.25000,Rotatoria,Synchaeta,18.99999
Jun,2007,BY5,15.98333/55.25000,Cladocera,Bosmina,0.53921575
Jun,2007,BY15,20.05000/57.33333,Cladocera,Evadne,46.405190000000005
Jun,2007,BY31,18.23333/58.58812,Cladocera,Evadne,47.973870999999995
Jun,2007,BY5,15.98333/55.25000,Cladocera,Evadne,3.2679799999999997
Jun,2007,BY15,20.05000/57.33333,Cladocera,Podon,49.019625000000005
Jun,2007,BY31,18.23333/58.58812,Cladocera,Podon,14.281044500000002
Jun,2007,BY15,20.05000/57.33333,Copepoda,Acartia,53.986933
Jun,2007,BY31,18.23333/58.58812,Copepoda,Acartia,55.542449000000005
Jun,2007,BY5,15.98333/55.25000,Copepoda,Acartia,91.07849549999999
Jun,2007,BY15,20.05000/57.33333,Copepoda,Centropages,4.5098025
Jun,2007,BY31,18.23333/58.58812,Copepoda,Centropages,2.3594779499999996
Jun,2007,BY5,15.98333/55.25000,Copepoda,Centropages,30.424825000000002
Jun,2007,BY15,20.05000/57.33333,Copepoda,Eurytemora,0.3267975
Jun,2007,BY31,18.23333/58.58812,Copepoda,Eurytemora,9.2156835
Jun,2007,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,8.37254875
Jun,2007,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,15.751637500000001
Jun,2007,BY15,20.05000/57.33333,Copepoda,Temora,6.8627445
Jun,2007,BY31,18.23333/58.58812,Copepoda,Temora,1.5882352499999999
Jun,2007,BY5,15.98333/55.25000,Copepoda,Temora,61.339895
Jun,2007,BY15,20.05000/57.33333,Rotatoria,Keratella,0.1960785
Jun,2007,BY31,18.23333/58.58812,Rotatoria,Keratella,0.49019625
Jun,2007,BY15,20.05000/57.33333,Rotatoria,Synchaeta,43.1373
Jun,2007,BY31,18.23333/58.58812,Rotatoria,Synchaeta,111.80385000000001
Jun,2007,BY5,15.98333/55.25000,Rotatoria,Synchaeta,2.6470589999999996
Jun,2008,BY31,18.23333/58.58812,Cladocera,Evadne,37.254875
Jun,2008,BY5,15.98333/55.25000,Cladocera,Evadne,1.30719
Jun,2008,BY15,20.05000/57.33333,Cladocera,Podon,10.45751
Jun,2008,BY31,18.23333/58.58812,Cladocera,Podon,49.346332499999995
Jun,2008,BY5,15.98333/55.25000,Cladocera,Podon,3.267975
Jun,2008,BY15,20.05000/57.33333,Copepoda,Acartia,70.996772000000007
Jun,2008,BY31,18.23333/58.58812,Copepoda,Acartia,105.751608
Jun,2008,BY5,15.98333/55.25000,Copepoda,Acartia,14.8366065
Jun,2008,BY15,20.05000/57.33333,Copepoda,Centropages,15.359476
Jun,2008,BY31,18.23333/58.58812,Copepoda,Centropages,24.509805
Jun,2008,BY5,15.98333/55.25000,Copepoda,Centropages,4.901952
Jun,2008,BY15,20.05000/57.33333,Copepoda,Eurytemora,7.3202549999999995
Jun,2008,BY31,18.23333/58.58812,Copepoda,Eurytemora,4.771238499999999
Jun,2008,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,28.398737
Jun,2008,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,10.039232000000002
Jun,2008,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,37.64703
Jun,2008,BY15,20.05000/57.33333,Copepoda,Temora,35.88233400000001
Jun,2008,BY31,18.23333/58.58812,Copepoda,Temora,8.235285
Jun,2008,BY5,15.98333/55.25000,Copepoda,Temora,5.2941164999999994
Jun,2008,BY31,18.23333/58.58812,Rotatoria,Keratella,0.1960785
Jun,2008,BY15,20.05000/57.33333,Rotatoria,Synchaeta,2.549019
Jun,2008,BY31,18.23333/58.58812,Rotatoria,Synchaeta,267.74505
Jun,2008,BY5,15.98333/55.25000,Rotatoria,Synchaeta,1.568628
Jun,2009,BY5,15.98333/55.25000,Cladocera,Bosmina,0.2287579
Jun,2009,BY31,18.23333/58.58812,Cladocera,Evadne,7.97384
Jun,2009,BY5,15.98333/55.25000,Cladocera,Evadne,5.555555999999999
Jun,2009,BY15,20.05000/57.33333,Cladocera,Podon,14.37909
Jun,2009,BY31,18.23333/58.58812,Cladocera,Podon,5.620915
Jun,2009,BY5,15.98333/55.25000,Cladocera,Podon,4.575162000000001
Jun,2009,BY15,20.05000/57.33333,Copepoda,Acartia,11.503251200000001
Jun,2009,BY31,18.23333/58.58812,Copepoda,Acartia,4.431373399999999
Jun,2009,BY5,15.98333/55.25000,Copepoda,Acartia,57.1568509
Jun,2009,BY15,20.05000/57.33333,Copepoda,Centropages,0.392157
Jun,2009,BY31,18.23333/58.58812,Copepoda,Centropages,2.2483668
Jun,2009,BY5,15.98333/55.25000,Copepoda,Centropages,47.81044
Jun,2009,BY15,20.05000/57.33333,Copepoda,Eurytemora,1.14379
Jun,2009,BY31,18.23333/58.58812,Copepoda,Eurytemora,2.3267982
Jun,2009,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,18.980397999999997
Jun,2009,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,2.431375
Jun,2009,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,65.09802
Jun,2009,BY15,20.05000/57.33333,Copepoda,Temora,2.9084944999999998
Jun,2009,BY31,18.23333/58.58812,Copepoda,Temora,0.4705884
Jun,2009,BY5,15.98333/55.25000,Copepoda,Temora,30.392153
Jun,2009,BY31,18.23333/58.58812,Rotatoria,Keratella,0.05882355
Jun,2009,BY31,18.23333/58.58812,Rotatoria,Synchaeta,55.294200000000004
Jun,2009,BY5,15.98333/55.25000,Rotatoria,Synchaeta,2.549019
Jun,2010,BY31,18.23333/58.58812,Cladocera,Bosmina,0.15250550000000002
Jun,2010,BY5,15.98333/55.25000,Cladocera,Bosmina,1.9281044999999999
Jun,2010,BY15,20.05000/57.33333,Cladocera,Evadne,7.84314
Jun,2010,BY31,18.23333/58.58812,Cladocera,Evadne,38.823525
Jun,2010,BY5,15.98333/55.25000,Cladocera,Evadne,16.33986
Jun,2010,BY31,18.23333/58.58812,Cladocera,Podon,4.70587275
Jun,2010,BY5,15.98333/55.25000,Cladocera,Podon,1.14379075
Jun,2010,BY15,20.05000/57.33333,Copepoda,Acartia,48.431388
Jun,2010,BY31,18.23333/58.58812,Copepoda,Acartia,12.910675650000002
Jun,2010,BY5,15.98333/55.25000,Copepoda,Acartia,93.9624065
Jun,2010,BY15,20.05000/57.33333,Copepoda,Centropages,6.2745
Jun,2010,BY31,18.23333/58.58812,Copepoda,Centropages,0.98692875
Jun,2010,BY5,15.98333/55.25000,Copepoda,Centropages,31.944439
Jun,2010,BY31,18.23333/58.58812,Copepoda,Eurytemora,6.5294093
Jun,2010,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,20.078468
Jun,2010,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,9.179740375
Jun,2010,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,85.5163665
Jun,2010,BY15,20.05000/57.33333,Copepoda,Temora,56.601315
Jun,2010,BY31,18.23333/58.58812,Copepoda,Temora,4.7037077499999995
Jun,2010,BY5,15.98333/55.25000,Copepoda,Temora,71.617668750000007
Jun,2010,BY31,18.23333/58.58812,Rotatoria,Keratella,0.2647056
Jun,2010,BY15,20.05000/57.33333,Rotatoria,Synchaeta,182.3529
Jun,2010,BY31,18.23333/58.58812,Rotatoria,Synchaeta,45.7254
Jun,2010,BY5,15.98333/55.25000,Rotatoria,Synchaeta,3.8725455
Jun,2011,BY15,20.05000/57.33333,Cladocera,Bosmina,0.3267975
Jun,2011,BY31,18.23333/58.58812,Cladocera,Bosmina,0.3660132
Jun,2011,BY15,20.05000/57.33333,Cladocera,Evadne,7.84314
Jun,2011,BY31,18.23333/58.58812,Cladocera,Evadne,19.477130000000002
Jun,2011,BY5,15.98333/55.25000,Cladocera,Evadne,2.61438
Jun,2011,BY15,20.05000/57.33333,Cladocera,Podon,18.954255
Jun,2011,BY31,18.23333/58.58812,Cladocera,Podon,14.673196500000001
Jun,2011,BY5,15.98333/55.25000,Cladocera,Podon,2.61438
Jun,2011,BY15,20.05000/57.33333,Copepoda,Acartia,219.607915
Jun,2011,BY31,18.23333/58.58812,Copepoda,Acartia,20.980390500000002
Jun,2011,BY5,15.98333/55.25000,Copepoda,Acartia,135.6208525
Jun,2011,BY15,20.05000/57.33333,Copepoda,Centropages,49.803914999999996
Jun,2011,BY31,18.23333/58.58812,Copepoda,Centropages,4.176469050000001
Jun,2011,BY5,15.98333/55.25000,Copepoda,Centropages,33.333345
Jun,2011,BY15,20.05000/57.33333,Copepoda,Eurytemora,3.790851
Jun,2011,BY31,18.23333/58.58812,Copepoda,Eurytemora,9.9215631
Jun,2011,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,124.1177175
Jun,2011,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,9.28596545
Jun,2011,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,39.01956
Jun,2011,BY15,20.05000/57.33333,Copepoda,Temora,62.22225
Jun,2011,BY31,18.23333/58.58812,Copepoda,Temora,12.29412825
Jun,2011,BY5,15.98333/55.25000,Copepoda,Temora,342.352595
Jun,2011,BY15,20.05000/57.33333,Rotatoria,Keratella,2.7451004999999995
Jun,2011,BY31,18.23333/58.58812,Rotatoria,Keratella,0.068627475
Jun,2011,BY15,20.05000/57.33333,Rotatoria,Synchaeta,147.843
Jun,2011,BY31,18.23333/58.58812,Rotatoria,Synchaeta,87.80385000000001
Jun,2011,BY5,15.98333/55.25000,Rotatoria,Synchaeta,10.98039
Jun,2012,BY31,18.23333/58.58812,Cladocera,Evadne,35.620925
Jun,2012,BY31,18.23333/58.58812,Cladocera,Podon,5.8006545
Jun,2012,BY31,18.23333/58.58812,Copepoda,Acartia,33.57843275
Jun,2012,BY31,18.23333/58.58812,Copepoda,Centropages,12.5326725
Jun,2012,BY31,18.23333/58.58812,Copepoda,Eurytemora,4.65686675
Jun,2012,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,9.542473999999999
Jun,2012,BY31,18.23333/58.58812,Copepoda,Temora,17.51634375
Jun,2012,BY31,18.23333/58.58812,Rotatoria,Keratella,0.049019549999999995
Jun,2012,BY31,18.23333/58.58812,Rotatoria,Synchaeta,68.8236
Jun,2013,BY31,18.23333/58.58812,Cladocera,Bosmina,0.4575165
Jun,2013,BY5,15.98333/55.25000,Cladocera,Bosmina,0.3267975
Jun,2013,BY15,20.05000/57.33333,Cladocera,Evadne,11.764709999999999
Jun,2013,BY31,18.23333/58.58812,Cladocera,Evadne,36.862739
Jun,2013,BY5,15.98333/55.25000,Cladocera,Evadne,58.8234
Jun,2013,BY15,20.05000/57.33333,Cladocera,Podon,15.35946
Jun,2013,BY31,18.23333/58.58812,Cladocera,Podon,7.54901125
Jun,2013,BY5,15.98333/55.25000,Cladocera,Podon,3.267975
Jun,2013,BY15,20.05000/57.33333,Copepoda,Acartia,10.147052200000001
Jun,2013,BY31,18.23333/58.58812,Copepoda,Acartia,5.61438035
Jun,2013,BY5,15.98333/55.25000,Copepoda,Acartia,147.581711
Jun,2013,BY15,20.05000/57.33333,Copepoda,Centropages,11.2745355
Jun,2013,BY31,18.23333/58.58812,Copepoda,Centropages,5.098040999999999
Jun,2013,BY5,15.98333/55.25000,Copepoda,Centropages,49.803914999999996
Jun,2013,BY15,20.05000/57.33333,Copepoda,Eurytemora,1.4705865
Jun,2013,BY31,18.23333/58.58812,Copepoda,Eurytemora,7.0980402
Jun,2013,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,12.405248
Jun,2013,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,2.805554275
Jun,2013,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,34.8693025
Jun,2013,BY15,20.05000/57.33333,Copepoda,Temora,9.705887999999998
Jun,2013,BY31,18.23333/58.58812,Copepoda,Temora,5.3986920000000005
Jun,2013,BY5,15.98333/55.25000,Copepoda,Temora,150.980175
Jun,2013,BY15,20.05000/57.33333,Rotatoria,Keratella,0.049019549999999995
Jun,2013,BY31,18.23333/58.58812,Rotatoria,Keratella,0.15686265000000002
Jun,2013,BY5,15.98333/55.25000,Rotatoria,Keratella,0.784314
Jun,2013,BY15,20.05000/57.33333,Rotatoria,Synchaeta,23.235300000000002
